SquareFootage,NumBathrooms,NumBedrooms,RenovationQuality,DistanceToCityCenter,AgeOfHome,Price
1242.76,3.143951015,5,4.52,26.88,36.03,494738.6014
1334.34,2.088845749,3,5.75,27.84,62.52,274839.1916
1796.97,2.664298221,2,5.16,17.59,67.05,451762.9087
751.34,2.64550449,2,3.84,49.43,55.86,143760.0597
550.0,1.058823299,3,4.13,15.7,49.09,224462.6259
550.0,2.304389506,3,5.77,20.29,67.29,155707.1319
941.81,2.035254196,2,4.45,5.22,94.67,151361.7125
831.96,2.037199676,4,6.97,0.19,9.0,309996.9726
1041.61,3.544439984,5,6.2,2.68,33.98,461667.4612
550.0,2.859258942,2,4.68,15.97,65.5,248789.3322
1474.99,1.857532493,2,6.15,19.71,57.62,224973.4118
767.32,1.450274148,4,6.21,14.04,33.42,480393.3519
550.0,1.098139023,1,2.42,2.46,42.5,186531.7629
725.59,1.0,3,3.25,37.36,4.09,153165.0037
1652.17,1.553066695,3,4.64,8.38,3.66,452951.1228
978.82,1.0,3,5.23,32.63,51.73,212593.3699
931.48,2.706369616,2,5.83,23.8,41.32,189599.5983
550.0,3.951180911,2,5.77,18.25,97.74,150183.814
862.9,4.834499703,4,4.77,7.51,9.53,760446.2967
1173.04,1.741201359,3,7.28,30.62,71.7,251833.8761
1200.2,2.100130974,2,2.88,0.78,66.8,166306.0265
2167.29,1.0,3,8.45,18.75,11.65,441105.0733
1097.56,2.074792892,4,7.01,13.14,116.87,382139.7344
1418.88,1.839655384,2,4.7,11.32,74.98,179443.4472
708.49,1.448687239,4,4.11,0.51,41.12,341453.6385
550.0,1.710174055,2,4.62,1.85,10.81,200405.0955
1278.89,1.0,3,6.48,0.73,61.85,215665.2148
1376.55,1.688461966,3,5.64,15.96,42.76,413664.9046
550.0,1.515961278,4,6.21,11.46,21.36,249029.7925
820.98,1.531538845,5,6.43,7.36,79.73,313402.4745
1154.96,2.023466184,1,4.49,3.4,115.13,113423.8569
1136.09,1.495902261,4,5.86,4.04,48.85,258489.1512
1331.78,1.337384367,3,4.01,22.1,89.33,353173.3423
669.92,2.695185411,2,4.44,18.77,117.9,101705.4364
550.0,2.589423644,4,4.22,21.01,33.29,160956.7799
550.0,2.295175576,3,6.03,11.09,74.42,357344.5766
1054.97,1.624368767,3,6.83,23.54,12.75,402047.1652
556.22,1.0,4,3.74,13.08,42.32,197318.2591
937.62,1.0,2,2.76,27.95,68.24,106891.317
938.17,1.0,4,5.87,32.27,87.07,380408.5489
873.35,1.0,2,1.99,28.58,54.69,138310.3571
1889.24,1.97020377,4,7.48,13.88,7.06,531136.7027
645.83,1.0,3,3.64,42.53,18.74,113768.0565
1382.66,2.746544639,2,6.7,11.21,9.63,388416.6197
1464.35,2.932059069,4,6.43,16.04,26.06,341753.2277
1102.15,1.450207084,3,1.94,0.96,50.98,249095.1846
1782.66,1.387894684,3,1.57,32.99,31.29,536474.0456
1447.61,3.677708885,4,4.21,8.25,111.62,597377.9812
1447.99,3.063606776,3,4.09,14.15,60.23,269408.846
1434.43,4.318858654,2,6.35,1.09,66.2,527756.2985
550.0,2.919600816,2,3.19,8.1,11.32,195818.9389
708.19,1.0,3,4.27,16.1,28.68,197581.5547
1187.94,1.100998953,5,4.45,4.17,23.57,456675.9896
1571.91,1.0,2,4.54,8.04,80.12,214915.6692
998.18,2.025042343,5,5.07,4.86,79.88,266337.8745
1188.27,1.0,4,6.98,14.23,68.48,230880.5805
949.75,1.827098987,1,1.83,0.08,40.14,116537.0207
648.52,2.454631683,4,4.48,30.69,23.21,458112.4045
1903.45,2.625487117,2,5.74,15.65,33.87,486956.4901
1765.19,1.0,1,5.84,9.99,7.49,231368.8227
1782.12,2.33232165,2,5.5,21.9,81.16,374267.3556
1045.55,4.053617517,2,9.33,10.99,79.71,267584.1455
1084.8,1.462755618,2,2.5,22.72,9.49,105192.0811
550.0,2.188575857,4,3.02,24.77,81.19,346664.0448
890.09,2.777984747,4,6.93,8.36,54.09,498851.7088
1205.53,1.087794174,3,5.12,8.05,31.8,135570.1211
1674.51,2.29466775,2,5.91,3.28,11.87,287015.2723
861.76,2.016768498,4,5.33,42.45,33.31,380776.593
1666.04,2.300687403,4,6.21,34.31,120.17,582712.1101
762.27,2.143419262,3,2.62,20.37,60.25,209382.3033
620.02,1.682332063,3,4.26,25.05,26.42,342589.5947
1520.84,1.407801731,2,3.12,28.71,47.77,176184.984
1405.73,1.743421009,4,7.55,12.89,60.75,355808.5467
970.6,2.692247791,3,5.0,7.19,35.82,317519.7226
550.0,2.307221005,4,2.58,11.99,132.41,229928.759
558.95,1.0,2,4.57,26.89,91.16,117545.4523
848.39,1.0,3,1.58,43.58,80.19,128597.2572
1214.64,1.68113287,3,9.85,2.96,21.63,376167.3388
1666.6,2.95049827,3,5.01,10.68,84.8,342150.0252
1302.08,3.287337664,3,7.86,18.01,19.48,386734.8426
1457.83,2.584936681,4,5.6,0.72,16.68,441340.6356
970.36,3.050024791,4,4.0,1.89,73.54,530379.033
1658.43,2.428461505,1,3.94,7.41,36.67,182404.964
550.0,2.380150571,2,5.24,26.41,40.23,200198.5874
550.0,1.0,3,4.55,13.52,10.15,182818.7408
1769.01,2.15789403,3,7.39,25.5,61.9,544763.5776
1202.39,2.637754568,2,3.02,12.77,59.02,285646.6013
679.22,2.302685334,3,3.26,27.36,39.2,171144.9269
984.21,2.5548594,3,3.27,33.98,81.28,314074.2013
940.02,2.292306875,2,2.44,9.26,16.67,195416.5331
799.39,3.449677027,2,6.96,6.77,36.99,192498.1029
550.0,1.0,2,2.77,13.14,7.0,123699.6303
772.84,3.030843249,2,5.02,3.95,28.95,200841.3064
1596.29,2.277437668,3,6.68,9.32,74.34,560479.0962
629.32,1.399565336,1,4.96,7.73,93.85,118141.2757
956.69,3.556850303,4,7.96,36.29,50.98,296158.0813
1356.4,1.544071738,4,6.82,35.28,45.93,294658.1949
550.0,1.292995806,2,3.39,29.97,18.13,120656.4199
1149.79,1.834354274,3,5.82,15.98,91.85,335479.1449
550.0,3.465362174,4,5.31,18.39,11.96,361506.0277
1165.91,2.317669367,3,2.53,37.51,69.4,281200.9996
1634.97,3.330735187,4,5.23,19.77,15.26,649626.5373
1339.23,2.502782509,3,6.43,1.72,1.48,417432.9492
719.79,1.552025137,4,3.71,16.56,39.52,151847.9263
1164.87,1.938732806,4,5.22,8.81,48.85,423666.1849
758.96,1.0,3,5.6,15.55,71.17,438969.2377
830.78,4.100380135,3,3.68,18.53,45.32,217206.4322
550.0,2.54974639,3,1.63,9.78,61.04,168141.7004
692.1,3.943595006,3,2.15,1.77,50.39,295674.2272
1028.47,1.313040673,2,4.64,11.69,27.26,223038.8672
1743.48,2.129060409,3,6.57,16.15,5.49,493629.1326
1299.69,1.085453162,3,6.81,24.3,43.32,167472.0815
550.0,3.04978734,5,4.83,11.32,78.48,393907.9357
550.0,1.0,4,4.85,17.19,30.59,190229.8273
1608.94,1.23819827,5,5.9,15.37,18.1,473601.4141
550.0,1.0,4,0.9,4.72,2.39,155639.2817
1039.02,1.372277861,1,4.21,24.72,23.49,149750.1131
761.29,1.205137548,3,2.66,48.06,35.64,154184.2007
1823.82,1.596562572,3,8.61,22.86,37.13,481706.3547
638.75,4.245493204,4,8.75,5.4,20.15,675518.3312
901.77,3.841542041,3,8.27,14.98,15.86,490302.2082
1731.68,4.787384886,2,7.27,7.53,27.02,836990.2311
1803.59,4.567592551,2,8.49,10.05,4.28,405985.2649
1092.07,2.271618074,2,3.51,16.12,10.36,345985.2698
712.07,1.246323881,1,0.81,20.17,69.29,189457.1494
1096.07,3.251896741,5,5.49,35.14,23.02,466401.4281
1161.81,1.523913463,3,6.16,11.41,47.28,183923.0472
1886.69,2.573188152,1,5.09,8.07,18.49,211150.8233
1431.12,1.436839133,4,5.34,8.22,27.48,506532.904
550.0,1.724888129,3,7.55,17.68,10.54,154444.6512
1056.57,1.833807147,2,6.16,21.25,13.04,410038.7161
1008.55,2.772114469,3,7.52,25.04,26.7,248450.0784
724.17,2.640260463,2,0.62,24.72,55.72,147064.2281
834.54,1.867174187,3,4.49,40.37,18.63,178832.3372
550.0,1.21683801,3,0.19,20.75,108.02,172399.9853
976.39,2.011397301,2,6.22,40.99,20.97,172264.1938
755.0,1.925562331,4,4.49,13.8,28.54,319705.9149
713.4,1.975715824,3,5.23,0.31,51.37,228650.8296
1335.51,2.688470524,2,4.95,8.84,6.44,409646.4482
1274.02,2.293897532,3,6.97,19.8,54.11,316805.749
595.59,2.887519364,3,6.29,0.5,59.28,252517.6259
1420.82,1.0,2,3.51,21.27,89.91,242000.4016
1324.76,2.031773639,3,5.61,28.77,40.36,291340.4072
1371.48,4.325577171,4,6.3,11.87,6.91,574797.8715
1130.13,1.0,5,3.99,11.4,10.56,525904.4053
1421.32,2.702095156,3,5.06,9.46,23.76,506088.6728
1042.11,1.182183299,4,7.17,15.08,36.26,436973.091
829.1,3.895644172,3,5.79,16.35,44.48,563818.5624
550.0,2.425445151,2,3.57,7.31,68.13,179465.1961
1457.02,3.355157356,3,4.6,15.12,49.06,516899.9028
614.7,1.242049934,4,5.7,35.14,25.55,252796.5789
2237.66,1.409081109,3,3.36,0.87,46.68,492336.0882
1411.04,1.0,5,8.06,2.26,63.68,680379.2709
984.56,1.0,2,5.28,20.31,44.69,109675.7564
901.44,1.085586462,5,3.77,4.83,37.68,417763.8683
897.55,4.73916723,3,4.87,24.4,13.77,402358.3158
835.7,2.350892168,3,0.97,31.11,57.16,248945.8748
1227.87,3.898936682,5,8.82,12.36,67.44,461624.9916
550.0,1.082951551,3,5.3,33.05,54.61,104344.7093
550.0,1.0,4,4.17,16.78,48.01,104515.8155
550.0,1.0,3,2.32,26.33,58.96,107785.5137
1038.38,1.0,4,8.85,27.76,1.75,436761.9441
636.72,1.732577835,3,2.29,37.87,14.92,320724.4831
839.82,2.81015542,5,5.21,34.84,58.65,597680.795
1445.76,1.0,3,6.0,21.73,2.05,453152.4975
1559.56,3.161562987,3,7.33,9.27,51.96,425810.8387
982.14,3.445949333,5,6.22,4.06,55.67,295696.8424
630.95,1.0,2,4.89,17.84,60.78,132679.1883
1577.81,1.293779732,2,3.72,1.4,68.83,165098.0202
1345.36,3.324001909,4,8.11,14.17,69.46,722695.5967
1046.72,1.387192303,1,3.9,14.2,14.15,144184.616
550.0,3.238557123,2,4.48,16.91,44.4,161850.87
1208.45,1.0,3,5.79,1.55,47.78,210467.5593
1267.32,1.93831814,5,6.3,12.86,31.97,284914.3038
1105.77,2.187172612,2,1.15,22.49,0.51,244610.7551
935.51,1.278718658,3,4.17,20.15,17.33,306692.7456
643.83,1.016456158,2,2.38,18.31,28.12,127143.9214
1533.97,3.837694783,4,6.26,23.38,74.67,397874.7103
1099.92,1.566274921,3,1.79,21.46,6.59,281812.0299
902.42,1.0,5,10.0,23.94,15.21,248472.5921
550.0,1.856679265,2,2.75,16.07,16.15,167792.6953
975.14,1.846463195,2,4.9,8.71,40.83,278236.9864
690.85,2.196792687,3,4.97,22.01,65.32,135762.7724
2046.36,3.2445561,3,7.4,8.7,68.67,658930.854
829.94,1.0,2,6.37,4.59,25.36,139960.6686
1201.92,1.48716735,3,4.74,14.42,63.92,311390.3588
694.91,2.117801384,3,2.98,8.84,53.35,155525.584
741.88,2.44212541,2,0.08,17.91,26.18,146561.8749
550.0,2.162152172,2,4.02,17.41,56.52,116963.4581
550.0,1.488188206,3,4.52,29.31,116.43,244632.1739
550.0,1.769757217,2,3.41,16.98,10.68,138315.1695
675.22,3.688655116,3,4.65,15.29,3.34,391602.5135
1781.54,2.913001785,3,7.56,4.25,50.92,705360.8368
1116.57,1.0,3,1.76,25.33,34.19,228840.023
550.0,1.542584442,3,2.51,30.55,25.47,176664.6209
550.0,3.557038767,3,6.87,15.96,63.48,415827.6696
1032.2,1.191152571,4,4.97,25.94,26.32,260584.5972
748.56,1.0,4,4.81,35.37,52.77,160304.1753
1068.3,1.0,3,5.96,22.23,24.07,200818.954
1309.54,1.642400408,3,5.4,7.17,67.98,265321.4022
550.0,1.974097959,2,7.25,7.93,44.07,136573.2213
1232.47,3.687720556,2,3.66,11.9,101.56,277576.4536
550.0,1.532514886,2,0.06,38.51,3.03,311554.6722
550.0,2.134362862,1,0.23,36.98,41.35,290794.3398
1236.22,1.037153113,3,7.7,2.4,34.73,400585.8474
953.36,3.102956136,2,5.21,2.89,68.46,288870.6199
701.87,1.0,3,5.59,32.54,57.58,196091.6698
1315.31,2.918305572,2,5.84,13.71,20.1,341973.8568
1481.34,1.0,5,5.85,1.91,82.49,479213.8492
550.0,1.174556206,3,2.09,26.02,77.36,109015.4849
712.37,2.476800514,4,6.48,2.3,79.36,291908.329
1519.25,1.0,3,5.5,12.03,75.78,407186.8924
1612.52,2.64965124,4,5.4,14.01,43.81,666148.7699
1584.58,3.362106368,5,5.85,3.11,18.74,421852.2768
550.0,1.0,2,2.61,39.34,29.86,174333.5708
1303.0,2.034887311,2,6.17,38.24,85.37,378964.0034
732.98,1.516484049,3,0.52,32.34,67.49,180489.4816
939.78,1.0,4,2.82,13.31,57.15,323646.6032
550.0,1.41478699,3,3.07,17.62,50.79,135379.6073
863.31,1.724249683,2,4.84,0.42,80.9,222701.3807
550.0,1.561327108,3,4.77,15.83,42.5,161611.813
797.2,4.241047436,2,5.64,3.5,27.11,315406.1737
1255.38,3.070620869,4,6.82,3.53,19.94,455562.132
550.0,1.0,1,3.73,31.48,39.29,205722.127
550.0,1.0,5,3.89,7.09,69.84,215742.7482
767.05,3.965985384,2,6.6,25.5,80.14,368225.0555
1584.32,1.0,3,4.56,6.41,86.52,243713.4611
767.77,1.059284265,3,5.38,1.45,30.16,174163.6594
1620.01,3.006513094,4,7.77,5.63,63.92,552908.7589
2482.45,1.196504763,3,5.83,2.56,54.46,420596.5449
1417.61,2.053441465,3,4.13,8.72,97.97,465816.6986
1247.06,3.505193999,2,5.49,8.3,144.12,444298.2849
885.44,1.0,4,6.59,40.54,81.36,351210.4303
2194.65,1.824922944,3,4.94,7.48,15.09,564668.1947
1005.4,2.572070549,2,3.99,3.22,90.73,307138.8735
1297.6,3.036959917,4,6.6,19.28,29.92,484760.7987
992.95,2.880031008,3,0.71,8.92,76.79,320483.7395
1010.8,1.647701768,2,5.6,18.03,69.94,245087.8371
1111.01,2.194665439,3,5.84,1.43,21.0,228188.9861
561.16,1.0,5,6.41,34.8,1.21,255087.7075
1219.04,3.309765122,4,8.26,24.66,67.8,583243.3208
550.0,2.699495232,2,6.65,34.18,103.67,125908.1015
757.63,2.107729426,3,6.1,20.18,1.09,354541.3626
1745.5,2.63114918,4,8.24,12.77,33.1,658461.7223
550.0,2.75291306,4,3.8,20.08,20.97,320741.1933
550.0,1.138137278,3,5.69,10.72,22.53,144597.4335
550.0,2.213534564,3,4.0,46.22,62.82,242770.8674
983.26,1.0,2,7.19,31.04,50.91,148126.1958
550.0,2.979532078,4,3.98,28.39,21.24,140569.2476
794.16,4.136736456,3,4.99,21.95,108.68,253671.3641
1411.82,1.312427865,3,2.79,7.49,19.78,497794.5131
599.5,1.943180052,4,3.7,9.61,33.63,227381.0904
691.22,2.233119991,3,1.99,8.23,73.12,333650.2829
550.0,2.054379537,3,4.11,32.68,108.74,286069.083
885.62,2.36018486,4,3.99,16.15,8.96,333735.1911
781.03,2.104892945,2,6.39,6.38,124.24,205791.8109
912.52,4.710547304,2,2.53,7.58,15.59,279109.5484
1097.77,2.001428024,3,3.05,36.67,0.53,239329.0829
1288.28,3.618089577,4,7.98,1.53,57.2,311578.357
550.0,1.0,3,0.56,20.42,52.95,127334.7909
1525.94,4.921954665,4,9.48,2.76,5.64,333078.545
1238.53,3.053706147,3,5.44,7.42,90.67,502951.2248
1501.25,1.622003903,3,3.33,18.87,47.35,370439.3523
1083.33,2.114296646,3,4.83,0.97,43.66,315021.7668
550.0,3.599558832,3,3.73,16.41,69.62,330090.5606
1860.12,3.247455309,4,6.35,33.0,7.94,829612.6819
790.32,1.497639415,3,5.1,20.21,21.54,307857.6781
945.19,1.0,4,5.1,15.37,32.67,334203.7175
820.43,3.946005316,2,6.67,11.73,29.49,209952.1873
638.75,1.433183066,3,3.93,4.01,9.18,188420.495
550.0,1.208228068,1,2.41,7.05,92.76,278877.4063
1543.25,4.723402967,3,8.5,3.27,5.76,450725.5037
961.66,3.848720724,5,9.1,6.87,98.18,675129.4253
1043.69,3.342722334,2,4.61,39.77,39.57,358917.8559
550.0,2.699891678,3,1.11,8.38,75.09,133722.6083
2612.94,1.758716568,3,7.87,3.73,38.67,369965.2966
1351.18,1.964289987,3,5.25,16.75,38.05,321069.5453
917.84,1.045633692,3,1.66,18.57,13.76,224321.015
550.0,1.0,3,2.45,28.26,110.45,136659.4539
550.0,4.325596641,4,8.89,25.2,25.55,254576.9433
1045.03,2.969448316,3,6.21,3.4,20.93,445046.2937
847.8,2.966910641,2,9.12,34.71,40.91,213503.8134
550.0,1.392559266,4,5.51,0.5,19.72,192709.4402
550.0,1.415954189,3,2.2,24.25,90.28,248833.4473
2170.18,1.033155438,2,4.58,3.51,50.89,354961.7707
843.94,2.89297938,2,3.06,14.57,69.9,185486.3727
550.0,1.473615338,6,4.14,16.76,23.18,267861.9687
550.0,2.737352714,4,5.69,18.37,41.96,265923.2631
1714.27,4.363038034,3,6.55,17.04,87.97,668647.8979
550.0,1.682336391,4,2.23,6.85,11.45,205578.4196
2336.12,1.0,6,9.19,9.79,60.31,640559.025
1070.66,2.718867575,4,5.51,38.3,42.25,349899.8075
1392.66,1.0,3,3.8,29.8,60.49,432760.687
597.48,3.476424237,3,7.09,27.19,57.38,287733.2059
1002.82,1.176266874,3,4.15,19.99,71.4,150126.3934
1545.84,1.213010243,2,3.78,32.22,70.08,238860.0183
1898.45,3.565527184,3,7.63,21.2,31.71,648805.0138
1257.82,1.050886021,3,2.14,27.73,6.75,384299.924
843.91,2.784203609,4,5.99,9.36,68.35,285174.082
763.97,2.932144218,3,4.65,14.95,6.04,327234.425
1173.08,1.370638689,2,5.84,13.8,11.68,154990.6295
975.39,1.962251477,3,3.37,2.56,57.76,320519.9801
1433.13,2.179598459,3,4.41,36.27,49.66,279061.4155
1877.12,3.507405742,3,5.86,9.97,62.96,326597.9895
1370.13,2.34314227,4,2.21,21.33,96.41,497529.3938
672.15,1.0,3,5.96,23.8,9.54,127136.8774
1025.08,2.518201312,3,6.17,14.62,5.95,197643.7107
1059.86,1.0,3,4.99,15.28,95.11,374382.3752
1183.73,4.311710828,2,7.53,4.28,67.29,403526.8027
1463.53,2.115885049,3,9.19,10.79,55.85,418375.5412
862.58,2.416301984,3,6.07,12.83,23.81,244050.2982
1511.89,3.997280246,3,6.21,12.15,16.69,618110.2488
1362.72,3.065578138,2,3.77,12.39,54.1,311418.5885
550.0,1.415720626,4,3.38,27.43,40.8,176690.5179
909.24,1.269679965,2,5.59,11.26,29.12,214448.7043
1597.54,2.996134084,3,7.41,12.2,19.33,504313.189
980.7,2.690343791,5,5.02,13.4,11.42,494961.776
550.0,1.0,3,2.63,59.71,59.08,197659.791
550.0,1.527161136,3,2.16,37.1,62.18,156375.4648
550.0,2.029228483,4,4.07,2.44,4.25,396197.2993
1179.48,2.697331566,3,6.08,10.63,39.99,266839.6782
1152.58,1.0,3,5.79,26.22,47.04,211649.1352
884.33,1.0,3,5.4,10.05,3.26,201575.1283
1032.27,2.933562808,4,5.62,15.21,2.8,656481.0341
777.85,2.326473751,3,6.11,36.63,41.82,208302.3543
1127.92,2.834585205,2,6.58,45.03,4.5,220430.4193
1049.26,1.785673467,4,4.9,5.78,55.2,277934.3181
550.0,1.0,4,6.48,47.7,57.29,95433.65204
1010.31,1.149796842,3,4.46,26.41,51.96,225046.1016
1765.4,1.93449809,3,7.0,17.42,49.43,383769.6262
550.0,2.8524211,3,4.49,10.04,15.36,182601.1792
2168.2,3.366153044,3,5.67,11.87,20.77,333298.017
1779.8,1.511563193,3,6.94,17.58,113.8,387905.4289
1337.26,2.600733521,4,7.11,1.65,44.41,560068.1806
1336.78,1.593199819,3,3.62,22.06,101.29,375839.3966
1010.79,2.647702101,2,5.62,16.65,84.68,448702.2285
1112.56,1.41885763,3,5.27,33.08,2.15,528618.8707
1295.0,1.0,2,6.16,40.38,1.49,312374.5689
1138.0,2.473662377,4,6.62,13.93,12.93,416597.0363
598.26,1.30146804,5,4.0,17.57,67.8,379268.1187
1241.4,2.54926659,3,4.98,22.4,64.95,322889.1985
1756.64,1.672213313,3,4.31,3.9,61.67,398607.9416
725.08,1.479163353,3,4.46,37.23,29.16,208002.2829
1130.98,3.349106902,3,5.89,26.38,72.66,347521.6518
1138.64,1.470155045,3,5.45,2.48,78.51,120738.6202
1794.21,4.268789309,4,6.59,5.69,36.14,583770.1028
1463.33,1.667868234,3,2.09,33.6,93.99,232594.7678
1047.19,1.154523323,2,1.35,25.27,64.43,120328.5623
1061.97,1.840669055,5,7.02,34.39,7.25,459577.8498
1083.87,3.084012401,2,7.3,17.99,27.67,239373.3608
550.0,1.0,2,5.13,27.23,39.08,145605.9049
1005.18,1.0,3,5.86,0.73,66.99,176071.022
550.0,1.0,3,5.12,25.94,81.83,153653.6431
1484.11,3.959221319,5,8.82,10.44,14.49,728981.4251
1620.01,1.632600374,2,3.81,6.41,44.53,243173.1802
673.11,2.882272998,2,4.3,34.15,41.15,166591.1252
874.53,1.0,3,3.56,22.35,82.95,152308.4204
1216.64,1.0,5,6.64,49.81,51.22,381476.7155
1532.21,1.581607272,1,4.29,21.49,15.31,277856.4616
697.21,1.0,4,5.64,6.19,46.19,226528.3599
1120.47,2.610455597,4,6.45,6.38,7.89,580954.2869
550.0,2.036535458,3,5.23,18.97,53.06,317819.7604
1251.06,1.0,1,0.15,63.31,99.48,134686.002
878.71,3.140275743,5,7.99,11.06,9.59,524187.1143
1091.89,1.045641777,1,5.96,36.43,25.63,98879.84154
550.0,4.512789569,4,8.46,9.75,46.12,411915.1851
714.31,1.0,5,1.56,28.85,73.3,271564.8979
616.76,2.580644628,3,3.99,53.84,102.01,156150.7303
1280.56,1.0,2,3.26,9.84,91.08,150319.056
594.57,1.0,3,5.62,50.5,7.96,113983.8198
1124.32,2.905167563,4,6.38,0.11,3.3,331174.7702
550.0,3.309925037,2,3.0,0.43,40.49,115582.8138
1306.01,2.499827218,4,5.23,14.59,18.59,553654.66
1610.19,3.407147807,3,3.69,15.19,61.03,463176.9846
550.0,1.457079367,4,3.81,3.98,25.98,166316.357
1115.97,1.923727113,5,4.01,28.38,48.01,254493.4606
1098.69,1.274668667,4,4.65,25.95,14.44,202859.3176
1469.13,2.572129328,3,6.84,19.9,20.67,217570.6037
550.0,2.149809681,4,0.62,5.84,1.76,145641.8528
1260.05,3.551262785,3,4.9,35.26,50.32,429260.2981
1179.73,1.039557475,4,3.49,33.76,73.36,522910.3839
550.0,3.509578535,3,6.06,31.77,99.07,203073.0997
933.99,1.373714011,4,4.2,15.38,29.55,432123.938
628.95,1.0,2,2.19,24.22,73.87,103809.7946
550.0,2.751610082,5,5.35,10.41,70.64,369232.6478
1151.89,1.0,2,3.27,22.19,63.99,184014.233
550.0,1.304912148,2,3.39,30.08,39.74,131458.3242
1153.29,2.690064373,3,3.41,4.24,63.47,333916.3553
1003.5,2.233837665,3,5.95,9.59,30.42,411627.6809
1039.41,1.197140971,2,3.74,3.11,49.98,156162.9293
1087.36,1.26756898,1,1.87,8.9,23.27,196530.6017
979.58,2.159239943,3,4.47,8.24,64.78,249538.9243
558.32,1.0,4,6.42,12.56,38.79,260957.2328
593.12,2.338564559,2,6.59,9.78,15.01,172624.5777
974.21,3.512709786,4,5.99,16.98,48.43,454510.2017
1225.4,2.673639039,3,5.26,12.36,9.14,354011.8775
550.0,3.027380353,3,1.34,6.09,75.7,129571.1343
600.25,1.384366953,4,6.01,20.55,43.35,401584.651
938.02,1.0,3,4.66,23.46,19.66,182530.0161
1739.49,2.776479404,2,6.6,3.82,51.77,697158.4458
1159.37,1.269122208,2,6.77,9.26,12.0,139107.5279
1270.65,3.777531818,4,7.43,8.98,67.25,630878.4614
988.48,1.478648763,4,4.09,20.55,57.42,318949.998
873.55,1.150033892,3,5.06,12.46,10.23,301419.9178
561.99,1.0,3,3.57,35.88,14.64,102550.9162
804.9,2.000841844,3,6.48,35.52,91.18,212943.7066
1345.45,1.0,3,6.91,3.44,80.99,276852.617
550.0,1.286366276,3,3.67,38.31,13.82,130244.3485
1575.99,1.641048449,2,5.54,5.85,19.72,376148.7559
888.61,1.504518741,4,7.41,23.33,74.05,326809.4335
1312.12,1.822728798,4,5.29,6.32,53.84,249306.0817
1356.12,1.0,3,4.71,11.09,4.38,506658.1601
1273.23,3.155295744,3,4.0,22.23,41.57,410941.3399
911.89,2.303284757,2,3.49,26.16,63.38,321483.2509
721.86,1.0,2,7.8,15.18,47.27,143641.9416
1380.15,2.381345072,2,5.77,4.18,80.32,294734.4667
1361.81,2.647526914,3,6.16,17.22,136.94,439655.1702
824.59,1.983334829,3,4.3,9.38,87.15,164053.6481
550.0,2.35248365,4,5.59,25.11,17.56,360491.2038
1678.43,3.590328643,4,5.32,10.74,25.51,359293.2998
743.68,2.25269184,4,6.45,31.15,33.61,475695.0762
1152.85,2.571895542,3,5.47,15.07,66.99,354524.7111
868.88,2.812234546,3,5.72,13.05,129.78,379684.6826
576.91,1.901713896,2,4.41,1.24,84.42,91763.35075
614.25,1.629540693,3,3.57,20.53,65.94,273206.7468
1823.78,3.155990729,3,4.8,18.41,65.8,419687.7832
1687.73,2.51695277,3,3.4,12.25,44.3,612273.691
550.0,3.129442588,5,5.27,20.2,59.34,210741.0948
1010.17,1.0,4,5.01,14.86,65.73,319230.5488
1919.08,3.037522418,4,6.99,16.01,15.98,371639.9016
1183.37,2.367968686,3,4.74,16.4,74.31,463033.8802
838.6,2.271824311,2,3.75,9.2,44.1,199596.2137
1072.14,3.561651219,2,6.32,11.51,6.48,286157.5785
1443.58,2.12176107,3,3.3,0.36,62.09,396806.8532
611.44,1.603694175,3,6.58,12.89,84.08,255783.5227
1440.88,1.905538605,3,3.68,5.54,25.91,324219.1165
673.84,1.0,3,4.55,4.86,20.48,114373.1507
1536.77,1.0,3,4.68,31.67,38.92,212058.1
1433.01,1.387789672,3,7.06,9.14,64.14,374124.2146
550.0,1.072208636,5,4.6,2.34,12.26,166993.8211
680.49,1.472733342,3,2.77,5.76,0.32,256978.3221
855.78,3.660301833,3,7.98,0.36,37.31,294669.8888
550.0,1.93007416,3,2.1,44.76,70.28,274502.3597
803.66,1.0,3,7.63,30.32,8.61,181878.1121
604.7,1.398602621,3,4.1,11.37,92.22,159467.8898
550.0,2.266111674,2,3.92,39.9,37.33,146398.0981
550.0,2.26245714,4,5.18,18.11,28.92,250347.5042
1199.79,1.0,3,5.91,8.06,82.9,153573.3276
1327.5,1.585333637,4,4.96,10.82,1.48,194173.556
1053.69,1.0,2,2.15,24.81,45.34,264959.3866
1873.84,3.658252263,3,7.16,28.09,24.27,442637.1756
1941.73,1.394729926,2,4.18,26.37,22.93,237219.5632
866.92,2.333235281,2,5.62,7.82,29.55,163923.6526
1405.16,3.335502094,3,6.23,10.49,42.49,533299.9959
550.0,1.089095094,1,3.72,9.7,101.9,205930.3129
757.36,1.679646996,3,6.28,11.93,10.25,257182.233
